AccusedID,CaseID,AccusedName,Gender,Age,Address,Occupation,ArrestStatus,CriminalHistory,Mobile,Email,Nationality,IDProof,ArrestDate,BailStatus,CustodyStatus,FingerprintID,Photograph,Remarks
ACC02132,KSP/DIS024/2026/02132,Rohan Kulkarni,Male,53,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412132,accused.2132@email.com,Indian,Aadhaar-7132-4132,2026-09-05,Bail Rejected,Judicial Custody,FP-2026-2132,accused_2132.jpg,Accused in Blackmail at Bagalkote Traffic PS
ACC02133,KSP/DIS025/2026/02133,Deepak Hegde,Male,54,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412133,accused.2133@email.com,Indian,Aadhaar-7133-4133,2026-10-06,Under Judicial Review,Not in Custody,FP-2026-2133,accused_2133.jpg,Accused in Counterfeit Currency at Kalaburagi Town PS
ACC02134,KSP/DIS026/2026/02134,Sanjay Shetty,Male,55,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412134,accused.2134@email.com,Indian,Aadhaar-7134-4134,2026-11-07,Bail Rejected,Judicial Custody,FP-2026-2134,accused_2134.jpg,Accused in Fake Documents at Bidar Central PS
ACC02135,KSP/DIS027/2026/02135,Mahesh Bhat,Male,21,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412135,accused.2135@email.com,Indian,Aadhaar-7135-4135,2026-12-08,Under Judicial Review,Not in Custody,FP-2026-2135,accused_2135.jpg,Accused in Hit and Run at Raichur Cyber Crime PS
ACC02136,KSP/DIS028/2026/02136,Santosh Deshmukh,Male,22,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412136,accused.2136@email.com,Indian,Aadhaar-7136-4136,2026-01-09,Bail Rejected,Judicial Custody,FP-2026-2136,accused_2136.jpg,Accused in Road Accident at Koppal Traffic PS
ACC02137,KSP/DIS029/2026/02137,Ramesh Joshi,Male,23,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412137,accused.2137@email.com,Indian,Aadhaar-7137-4137,2026-02-10,Under Judicial Review,Not in Custody,FP-2026-2137,accused_2137.jpg,Accused in Fire Incident at Yadgir Town PS
ACC02138,KSP/DIS030/2026/02138,Suresh Naik,Male,24,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412138,accused.2138@email.com,Indian,Aadhaar-7138-4138,2026-03-11,Bail Rejected,Judicial Custody,FP-2026-2138,accused_2138.jpg,Accused in Unknown Dead Body at Ballari Central PS
ACC02139,KSP/DIS031/2026/02139,Vijay Iyengar,Male,25,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412139,accused.2139@email.com,Indian,Aadhaar-7139-4139,2026-04-12,Under Judicial Review,Not in Custody,FP-2026-2139,accused_2139.jpg,Accused in Suicide Investigation at Vijayanagara (Hospete) Cyber Crime PS
ACC02140,KSP/DIS001/2026/02140,Manjunath Gowda,Male,26,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412140,accused.2140@email.com,Indian,Aadhaar-7140-4140,2026-05-13,Bail Rejected,Judicial Custody,FP-2026-2140,accused_2140.jpg,Accused in Property Disputes at Indiranagar Police Station
ACC02141,KSP/DIS002/2026/02141,Karthik Patil,Male,27,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412141,accused.2141@email.com,Indian,Aadhaar-7141-4141,2026-06-14,Under Judicial Review,Not in Custody,FP-2026-2141,accused_2141.jpg,Accused in Public Disturbance at Bengaluru Rural Town PS
ACC02142,KSP/DIS003/2026/02142,Anil Kumar,Male,28,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412142,accused.2142@email.com,Indian,Aadhaar-7142-4142,2026-07-15,Bail Rejected,Judicial Custody,FP-2026-2142,accused_2142.jpg,Accused in Synthetic Drugs (MDMA) at Ramanagara Central PS
ACC02143,KSP/DIS004/2026/02143,Sunil Rao,Male,29,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412143,accused.2143@email.com,Indian,Aadhaar-7143-4143,2026-08-16,Under Judicial Review,Not in Custody,FP-2026-2143,accused_2143.jpg,Accused in Murder at Chikkaballapura Cyber Crime PS
ACC02144,KSP/DIS005/2026/02144,Praveen Sharma,Male,30,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412144,accused.2144@email.com,Indian,Aadhaar-7144-4144,2026-09-17,Bail Rejected,Judicial Custody,FP-2026-2144,accused_2144.jpg,Accused in Attempt to Murder at Kolar Traffic PS
ACC02145,KSP/DIS006/2026/02145,Ganesh Nair,Male,31,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412145,accused.2145@email.com,Indian,Aadhaar-7145-4145,2026-10-18,Under Judicial Review,Not in Custody,FP-2026-2145,accused_2145.jpg,Accused in Assault & Grievous Hurt at Tumakuru Town PS
ACC02146,KSP/DIS007/2026/02146,Nitin Verma,Male,32,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412146,accused.2146@email.com,Indian,Aadhaar-7146-4146,2026-11-19,Bail Rejected,Judicial Custody,FP-2026-2146,accused_2146.jpg,Accused in Kidnapping at Shivamogga Central PS
ACC02147,KSP/DIS008/2026/02147,Niranjan Reddy,Male,33,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412147,accused.2147@email.com,Indian,Aadhaar-7147-4147,2026-12-20,Under Judicial Review,Not in Custody,FP-2026-2147,accused_2147.jpg,Accused in Missing Person at Chitradurga Cyber Crime PS
ACC02148,KSP/DIS009/2026/02148,Vikas Khan,Male,34,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412148,accused.2148@email.com,Indian,Aadhaar-7148-4148,2026-01-21,Bail Rejected,Judicial Custody,FP-2026-2148,accused_2148.jpg,Accused in Theft at Davanagere Traffic PS
ACC02149,KSP/DIS010/2026/02149,Rahul Mehta,Male,35,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412149,accused.2149@email.com,Indian,Aadhaar-7149-4149,2026-02-22,Under Judicial Review,Not in Custody,FP-2026-2149,accused_2149.jpg,Accused in Vehicle Theft at Mysuru Town PS
ACC02150,KSP/DIS011/2026/02150,Imran Kulkarni,Male,36,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412150,accused.2150@email.com,Indian,Aadhaar-7150-4150,2026-03-23,Bail Rejected,Judicial Custody,FP-2026-2150,accused_2150.jpg,Accused in Burglary at Mandya Central PS
ACC02151,KSP/DIS012/2026/02151,Ajay Hegde,Male,37,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412151,accused.2151@email.com,Indian,Aadhaar-7151-4151,2026-04-24,Under Judicial Review,Not in Custody,FP-2026-2151,accused_2151.jpg,Accused in Robbery at Hassan Cyber Crime PS
ACC02152,KSP/DIS013/2026/02152,Rohan Shetty,Male,38,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412152,accused.2152@email.com,Indian,Aadhaar-7152-4152,2026-05-25,Bail Rejected,Judicial Custody,FP-2026-2152,accused_2152.jpg,Accused in Chain Snatching at Chamarajanagara Traffic PS
ACC02153,KSP/DIS014/2026/02153,Deepak Bhat,Male,39,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412153,accused.2153@email.com,Indian,Aadhaar-7153-4153,2026-06-26,Under Judicial Review,Not in Custody,FP-2026-2153,accused_2153.jpg,Accused in Cyber Crime at Kodagu Town PS
ACC02154,KSP/DIS015/2026/02154,Sanjay Deshmukh,Male,40,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412154,accused.2154@email.com,Indian,Aadhaar-7154-4154,2026-07-27,Bail Rejected,Judicial Custody,FP-2026-2154,accused_2154.jpg,Accused in UPI Fraud at Dakshina Kannada (Mangaluru) Central PS
ACC02155,KSP/DIS016/2026/02155,Mahesh Joshi,Male,41,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412155,accused.2155@email.com,Indian,Aadhaar-7155-4155,2026-08-28,Under Judicial Review,Not in Custody,FP-2026-2155,accused_2155.jpg,Accused in Online Banking Fraud at Udupi Cyber Crime PS
ACC02156,KSP/DIS017/2026/02156,Santosh Naik,Male,42,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412156,accused.2156@email.com,Indian,Aadhaar-7156-4156,2026-09-01,Bail Rejected,Judicial Custody,FP-2026-2156,accused_2156.jpg,Accused in Identity Theft at Uttara Kannada (Karwar) Traffic PS
ACC02157,KSP/DIS018/2026/02157,Ramesh Iyengar,Male,43,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412157,accused.2157@email.com,Indian,Aadhaar-7157-4157,2026-10-02,Under Judicial Review,Not in Custody,FP-2026-2157,accused_2157.jpg,Accused in ATM Fraud at Belagavi Town PS
ACC02158,KSP/DIS019/2026/02158,Suresh Gowda,Male,44,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412158,accused.2158@email.com,Indian,Aadhaar-7158-4158,2026-11-03,Bail Rejected,Judicial Custody,FP-2026-2158,accused_2158.jpg,Accused in Rape at Dharwad Central PS
ACC02159,KSP/DIS020/2026/02159,Vijay Patil,Male,45,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412159,accused.2159@email.com,Indian,Aadhaar-7159-4159,2026-12-04,Under Judicial Review,Not in Custody,FP-2026-2159,accused_2159.jpg,Accused in Sexual Assault at Hubballi City Cyber Crime PS
ACC02160,KSP/DIS021/2026/02160,Manjunath Kumar,Male,46,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412160,accused.2160@email.com,Indian,Aadhaar-7160-4160,2026-01-05,Bail Rejected,Judicial Custody,FP-2026-2160,accused_2160.jpg,Accused in POCSO at Gadag Traffic PS
ACC02161,KSP/DIS022/2026/02161,Karthik Rao,Male,47,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412161,accused.2161@email.com,Indian,Aadhaar-7161-4161,2026-02-06,Under Judicial Review,Not in Custody,FP-2026-2161,accused_2161.jpg,Accused in Domestic Violence at Haveri Town PS
ACC02162,KSP/DIS023/2026/02162,Anil Sharma,Male,48,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412162,accused.2162@email.com,Indian,Aadhaar-7162-4162,2026-03-07,Bail Rejected,Judicial Custody,FP-2026-2162,accused_2162.jpg,Accused in Illegal Weapons at Vijayapura Central PS
ACC02163,KSP/DIS024/2026/02163,Sunil Nair,Male,49,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412163,accused.2163@email.com,Indian,Aadhaar-7163-4163,2026-04-08,Under Judicial Review,Not in Custody,FP-2026-2163,accused_2163.jpg,Accused in Drug Trafficking at Bagalkote Cyber Crime PS
ACC02164,KSP/DIS025/2026/02164,Praveen Verma,Male,50,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412164,accused.2164@email.com,Indian,Aadhaar-7164-4164,2026-05-09,Bail Rejected,Judicial Custody,FP-2026-2164,accused_2164.jpg,Accused in Human Trafficking at Kalaburagi Traffic PS
ACC02165,KSP/DIS026/2026/02165,Ganesh Reddy,Male,51,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412165,accused.2165@email.com,Indian,Aadhaar-7165-4165,2026-06-10,Under Judicial Review,Not in Custody,FP-2026-2165,accused_2165.jpg,Accused in Gambling at Bidar Town PS
ACC02166,KSP/DIS027/2026/02166,Nitin Khan,Male,52,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412166,accused.2166@email.com,Indian,Aadhaar-7166-4166,2026-07-11,Bail Rejected,Judicial Custody,FP-2026-2166,accused_2166.jpg,Accused in Wildlife Crime at Raichur Central PS
ACC02167,KSP/DIS028/2026/02167,Niranjan Mehta,Male,53,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412167,accused.2167@email.com,Indian,Aadhaar-7167-4167,2026-08-12,Under Judicial Review,Not in Custody,FP-2026-2167,accused_2167.jpg,Accused in Forest Crime at Koppal Cyber Crime PS
ACC02168,KSP/DIS029/2026/02168,Vikas Kulkarni,Male,54,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412168,accused.2168@email.com,Indian,Aadhaar-7168-4168,2026-09-13,Bail Rejected,Judicial Custody,FP-2026-2168,accused_2168.jpg,Accused in Terror Related Activity at Yadgir Traffic PS
ACC02169,KSP/DIS030/2026/02169,Rahul Hegde,Male,55,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412169,accused.2169@email.com,Indian,Aadhaar-7169-4169,2026-10-14,Under Judicial Review,Not in Custody,FP-2026-2169,accused_2169.jpg,Accused in Corruption at Ballari Town PS
ACC02170,KSP/DIS031/2026/02170,Imran Shetty,Male,21,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412170,accused.2170@email.com,Indian,Aadhaar-7170-4170,2026-11-15,Bail Rejected,Judicial Custody,FP-2026-2170,accused_2170.jpg,Accused in Economic Offence at Vijayanagara (Hospete) Central PS
ACC02171,KSP/DIS001/2026/02171,Ajay Bhat,Male,22,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412171,accused.2171@email.com,Indian,Aadhaar-7171-4171,2026-12-16,Under Judicial Review,Not in Custody,FP-2026-2171,accused_2171.jpg,Accused in White Collar Crime at Bengaluru Urban Central PS
ACC02172,KSP/DIS002/2026/02172,Rohan Deshmukh,Male,23,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412172,accused.2172@email.com,Indian,Aadhaar-7172-4172,2026-01-17,Bail Rejected,Judicial Custody,FP-2026-2172,accused_2172.jpg,Accused in Smuggling at Bengaluru Rural Traffic PS
ACC02173,KSP/DIS003/2026/02173,Deepak Joshi,Male,24,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412173,accused.2173@email.com,Indian,Aadhaar-7173-4173,2026-02-18,Under Judicial Review,Not in Custody,FP-2026-2173,accused_2173.jpg,Accused in Extortion at Ramanagara Town PS
ACC02174,KSP/DIS004/2026/02174,Sanjay Naik,Male,25,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412174,accused.2174@email.com,Indian,Aadhaar-7174-4174,2026-03-19,Bail Rejected,Judicial Custody,FP-2026-2174,accused_2174.jpg,Accused in Blackmail at Chikkaballapura Central PS
ACC02175,KSP/DIS005/2026/02175,Mahesh Iyengar,Male,26,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412175,accused.2175@email.com,Indian,Aadhaar-7175-4175,2026-04-20,Under Judicial Review,Not in Custody,FP-2026-2175,accused_2175.jpg,Accused in Counterfeit Currency at Kolar Cyber Crime PS
ACC02176,KSP/DIS006/2026/02176,Santosh Gowda,Male,27,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412176,accused.2176@email.com,Indian,Aadhaar-7176-4176,2026-05-21,Bail Rejected,Judicial Custody,FP-2026-2176,accused_2176.jpg,Accused in Fake Documents at Tumakuru Traffic PS
ACC02177,KSP/DIS007/2026/02177,Ramesh Patil,Male,28,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412177,accused.2177@email.com,Indian,Aadhaar-7177-4177,2026-06-22,Under Judicial Review,Not in Custody,FP-2026-2177,accused_2177.jpg,Accused in Hit and Run at Shivamogga Town PS
ACC02178,KSP/DIS008/2026/02178,Suresh Kumar,Male,29,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412178,accused.2178@email.com,Indian,Aadhaar-7178-4178,2026-07-23,Bail Rejected,Judicial Custody,FP-2026-2178,accused_2178.jpg,Accused in Road Accident at Chitradurga Central PS
ACC02179,KSP/DIS009/2026/02179,Vijay Rao,Male,30,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412179,accused.2179@email.com,Indian,Aadhaar-7179-4179,2026-08-24,Under Judicial Review,Not in Custody,FP-2026-2179,accused_2179.jpg,Accused in Fire Incident at Davanagere Cyber Crime PS
ACC02180,KSP/DIS010/2026/02180,Manjunath Sharma,Male,31,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412180,accused.2180@email.com,Indian,Aadhaar-7180-4180,2026-09-25,Bail Rejected,Judicial Custody,FP-2026-2180,accused_2180.jpg,Accused in Unknown Dead Body at Mysuru Traffic PS
ACC02181,KSP/DIS011/2026/02181,Karthik Nair,Male,32,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412181,accused.2181@email.com,Indian,Aadhaar-7181-4181,2026-10-26,Under Judicial Review,Not in Custody,FP-2026-2181,accused_2181.jpg,Accused in Suicide Investigation at Mandya Town PS
ACC02182,KSP/DIS012/2026/02182,Anil Verma,Male,33,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412182,accused.2182@email.com,Indian,Aadhaar-7182-4182,2026-11-27,Bail Rejected,Judicial Custody,FP-2026-2182,accused_2182.jpg,Accused in Property Disputes at Hassan Central PS
ACC02183,KSP/DIS013/2026/02183,Sunil Reddy,Male,34,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412183,accused.2183@email.com,Indian,Aadhaar-7183-4183,2026-12-28,Under Judicial Review,Not in Custody,FP-2026-2183,accused_2183.jpg,Accused in Public Disturbance at Chamarajanagara Cyber Crime PS
ACC02184,KSP/DIS014/2026/02184,Praveen Khan,Male,35,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412184,accused.2184@email.com,Indian,Aadhaar-7184-4184,2026-01-01,Bail Rejected,Judicial Custody,FP-2026-2184,accused_2184.jpg,Accused in Synthetic Drugs (MDMA) at Kodagu Traffic PS
ACC02185,KSP/DIS015/2026/02185,Ganesh Mehta,Male,36,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412185,accused.2185@email.com,Indian,Aadhaar-7185-4185,2026-02-02,Under Judicial Review,Not in Custody,FP-2026-2185,accused_2185.jpg,Accused in Murder at Dakshina Kannada (Mangaluru) Town PS
ACC02186,KSP/DIS016/2026/02186,Nitin Kulkarni,Male,37,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412186,accused.2186@email.com,Indian,Aadhaar-7186-4186,2026-03-03,Bail Rejected,Judicial Custody,FP-2026-2186,accused_2186.jpg,Accused in Attempt to Murder at Udupi Central PS
ACC02187,KSP/DIS017/2026/02187,Niranjan Hegde,Male,38,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412187,accused.2187@email.com,Indian,Aadhaar-7187-4187,2026-04-04,Under Judicial Review,Not in Custody,FP-2026-2187,accused_2187.jpg,Accused in Assault & Grievous Hurt at Uttara Kannada (Karwar) Cyber Crime PS
ACC02188,KSP/DIS018/2026/02188,Vikas Shetty,Male,39,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412188,accused.2188@email.com,Indian,Aadhaar-7188-4188,2026-05-05,Bail Rejected,Judicial Custody,FP-2026-2188,accused_2188.jpg,Accused in Kidnapping at Belagavi Traffic PS
ACC02189,KSP/DIS019/2026/02189,Rahul Bhat,Male,40,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412189,accused.2189@email.com,Indian,Aadhaar-7189-4189,2026-06-06,Under Judicial Review,Not in Custody,FP-2026-2189,accused_2189.jpg,Accused in Missing Person at Dharwad Town PS
ACC02190,KSP/DIS020/2026/02190,Imran Deshmukh,Male,41,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876412190,accused.2190@email.com,Indian,Aadhaar-7190-4190,2026-07-07,Bail Rejected,Judicial Custody,FP-2026-2190,accused_2190.jpg,Accused in Theft at Hubballi City Central PS
ACC02191,KSP/DIS021/2026/02191,Ajay Joshi,Male,42,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876412191,accused.2191@email.com,Indian,Aadhaar-7191-4191,2026-08-08,Under Judicial Review,Not in Custody,FP-2026-2191,accused_2191.jpg,Accused in Vehicle Theft at Gadag Cyber Crime PS
ACC02192,KSP/DIS022/2026/02192,Rohan Naik,Male,43,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876412192,accused.2192@email.com,Indian,Aadhaar-7192-4192,2026-09-09,Bail Rejected,Judicial Custody,FP-2026-2192,accused_2192.jpg,Accused in Burglary at Haveri Traffic PS
