VictimID,CaseID,VictimName,Gender,Age,Mobile,Address,Occupation,InjuryType,Statement,Email,InjurySeverity,MedicalReport,HospitalName,VictimStatus,EmergencyContact,IDProof
VIC02452,KSP/DIS003/2026/02452,Rahul Sharma,Male,42,9876112452,"Ramanagara Traffic PS Sector 3, Ramanagara",IT Software Engineer,Minor Contusion,Statement of Rahul Sharma recorded regarding Rape.,victim.2452@ksp-citizen.in,Mild,MR2452,Ramanagara District General Hospital,Safe & Recovered,9876212452,Aadhaar-6452-3452
VIC02453,KSP/DIS004/2026/02453,Imran Nair,Male,43,9876112453,"Chikkaballapura Town PS Sector 4, Chikkaballapura",Business Owner,Minor Contusion,Statement of Imran Nair recorded regarding Sexual Assault.,victim.2453@ksp-citizen.in,Mild,MR2453,Chikkaballapura District General Hospital,Safe & Recovered,9876212453,Aadhaar-6453-3453
VIC02454,KSP/DIS005/2026/02454,Meena Verma,Female,44,9876112454,"Kolar Central PS Sector 5, Kolar",IT Software Engineer,Minor Contusion,Statement of Meena Verma recorded regarding POCSO.,victim.2454@ksp-citizen.in,Mild,MR2454,Kolar District General Hospital,Safe & Recovered,9876212454,Aadhaar-6454-3454
VIC02455,KSP/DIS006/2026/02455,Rohan Reddy,Male,45,9876112455,"Tumakuru Cyber Crime PS Sector 1, Tumakuru",Business Owner,Minor Contusion,Statement of Rohan Reddy recorded regarding Domestic Violence.,victim.2455@ksp-citizen.in,Mild,MR2455,Tumakuru District General Hospital,Safe & Recovered,9876212455,Aadhaar-6455-3455
VIC02456,KSP/DIS007/2026/02456,Deepak Khan,Male,46,9876112456,"Shivamogga Traffic PS Sector 2, Shivamogga",IT Software Engineer,Minor Contusion,Statement of Deepak Khan recorded regarding Illegal Weapons.,victim.2456@ksp-citizen.in,Mild,MR2456,Shivamogga District General Hospital,Safe & Recovered,9876212456,Aadhaar-6456-3456
VIC02457,KSP/DIS008/2026/02457,Bhavya Mehta,Female,47,9876112457,"Chitradurga Town PS Sector 3, Chitradurga",Business Owner,Minor Contusion,Statement of Bhavya Mehta recorded regarding Drug Trafficking.,victim.2457@ksp-citizen.in,Mild,MR2457,Chitradurga District General Hospital,Safe & Recovered,9876212457,Aadhaar-6457-3457
VIC02458,KSP/DIS009/2026/02458,Mahesh Kulkarni,Male,48,9876112458,"Davanagere Central PS Sector 4, Davanagere",IT Software Engineer,Minor Contusion,Statement of Mahesh Kulkarni recorded regarding Human Trafficking.,victim.2458@ksp-citizen.in,Mild,MR2458,Davanagere District General Hospital,Safe & Recovered,9876212458,Aadhaar-6458-3458
VIC02459,KSP/DIS010/2026/02459,Santosh Hegde,Male,49,9876112459,"Mysuru Cyber Crime PS Sector 5, Mysuru",Business Owner,Minor Contusion,Statement of Santosh Hegde recorded regarding Gambling.,victim.2459@ksp-citizen.in,Mild,MR2459,Mysuru District General Hospital,Safe & Recovered,9876212459,Aadhaar-6459-3459
VIC02460,KSP/DIS011/2026/02460,Ananya Shetty,Female,50,9876112460,"Mandya Traffic PS Sector 1, Mandya",IT Software Engineer,Minor Contusion,Statement of Ananya Shetty recorded regarding Wildlife Crime.,victim.2460@ksp-citizen.in,Mild,MR2460,Mandya District General Hospital,Safe & Recovered,9876212460,Aadhaar-6460-3460
VIC02461,KSP/DIS012/2026/02461,Suresh Bhat,Male,51,9876112461,"Hassan Town PS Sector 2, Hassan",Business Owner,Minor Contusion,Statement of Suresh Bhat recorded regarding Forest Crime.,victim.2461@ksp-citizen.in,Mild,MR2461,Hassan District General Hospital,Safe & Recovered,9876212461,Aadhaar-6461-3461
VIC02462,KSP/DIS013/2026/02462,Vijay Deshmukh,Male,52,9876112462,"Chamarajanagara Central PS Sector 3, Chamarajanagara",IT Software Engineer,Minor Contusion,Statement of Vijay Deshmukh recorded regarding Terror Related Activity.,victim.2462@ksp-citizen.in,Mild,MR2462,Chamarajanagara District General Hospital,Safe & Recovered,9876212462,Aadhaar-6462-3462
VIC02463,KSP/DIS014/2026/02463,Pooja Joshi,Female,53,9876112463,"Kodagu Cyber Crime PS Sector 4, Kodagu",Business Owner,Minor Contusion,Statement of Pooja Joshi recorded regarding Corruption.,victim.2463@ksp-citizen.in,Mild,MR2463,Kodagu District General Hospital,Safe & Recovered,9876212463,Aadhaar-6463-3463
VIC02464,KSP/DIS015/2026/02464,Karthik Naik,Male,54,9876112464,"Dakshina Kannada (Mangaluru) Traffic PS Sector 5, Dakshina Kannada (Mangaluru)",IT Software Engineer,Minor Contusion,Statement of Karthik Naik recorded regarding Economic Offence.,victim.2464@ksp-citizen.in,Mild,MR2464,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876212464,Aadhaar-6464-3464
VIC02465,KSP/DIS016/2026/02465,Anil Iyengar,Male,55,9876112465,"Udupi Town PS Sector 1, Udupi",Business Owner,Minor Contusion,Statement of Anil Iyengar recorded regarding White Collar Crime.,victim.2465@ksp-citizen.in,Mild,MR2465,Udupi District General Hospital,Safe & Recovered,9876212465,Aadhaar-6465-3465
VIC02466,KSP/DIS017/2026/02466,Sunita Gowda,Female,56,9876112466,"Uttara Kannada (Karwar) Central PS Sector 2, Uttara Kannada (Karwar)",IT Software Engineer,Minor Contusion,Statement of Sunita Gowda recorded regarding Smuggling.,victim.2466@ksp-citizen.in,Mild,MR2466,Uttara Kannada (Karwar) District General Hospital,Safe & Recovered,9876212466,Aadhaar-6466-3466
VIC02467,KSP/DIS018/2026/02467,Praveen Patil,Male,57,9876112467,"Belagavi Cyber Crime PS Sector 3, Belagavi",Business Owner,Minor Contusion,Statement of Praveen Patil recorded regarding Extortion.,victim.2467@ksp-citizen.in,Mild,MR2467,Belagavi District General Hospital,Safe & Recovered,9876212467,Aadhaar-6467-3467
VIC02468,KSP/DIS019/2026/02468,Ganesh Kumar,Male,58,9876112468,"Dharwad Traffic PS Sector 4, Dharwad",IT Software Engineer,Minor Contusion,Statement of Ganesh Kumar recorded regarding Blackmail.,victim.2468@ksp-citizen.in,Mild,MR2468,Dharwad District General Hospital,Safe & Recovered,9876212468,Aadhaar-6468-3468
VIC02469,KSP/DIS020/2026/02469,Meena Rao,Female,59,9876112469,"Hubballi City Town PS Sector 5, Hubballi City",Business Owner,Minor Contusion,Statement of Meena Rao recorded regarding Counterfeit Currency.,victim.2469@ksp-citizen.in,Mild,MR2469,Hubballi City District General Hospital,Safe & Recovered,9876212469,Aadhaar-6469-3469
VIC02470,KSP/DIS021/2026/02470,Niranjan Sharma,Male,60,9876112470,"Gadag Central PS Sector 1, Gadag",IT Software Engineer,Minor Contusion,Statement of Niranjan Sharma recorded regarding Fake Documents.,victim.2470@ksp-citizen.in,Mild,MR2470,Gadag District General Hospital,Safe & Recovered,9876212470,Aadhaar-6470-3470
VIC02471,KSP/DIS022/2026/02471,Vikas Nair,Male,61,9876112471,"Haveri Cyber Crime PS Sector 2, Haveri",Business Owner,Minor Contusion,Statement of Vikas Nair recorded regarding Hit and Run.,victim.2471@ksp-citizen.in,Mild,MR2471,Haveri District General Hospital,Safe & Recovered,9876212471,Aadhaar-6471-3471
VIC02472,KSP/DIS023/2026/02472,Bhavya Verma,Female,62,9876112472,"Vijayapura Traffic PS Sector 3, Vijayapura",IT Software Engineer,Minor Contusion,Statement of Bhavya Verma recorded regarding Road Accident.,victim.2472@ksp-citizen.in,Mild,MR2472,Vijayapura District General Hospital,Safe & Recovered,9876212472,Aadhaar-6472-3472
VIC02473,KSP/DIS024/2026/02473,Imran Reddy,Male,63,9876112473,"Bagalkote Town PS Sector 4, Bagalkote",Business Owner,Minor Contusion,Statement of Imran Reddy recorded regarding Fire Incident.,victim.2473@ksp-citizen.in,Mild,MR2473,Bagalkote District General Hospital,Safe & Recovered,9876212473,Aadhaar-6473-3473
VIC02474,KSP/DIS025/2026/02474,Ajay Khan,Male,64,9876112474,"Kalaburagi Central PS Sector 5, Kalaburagi",IT Software Engineer,Minor Contusion,Statement of Ajay Khan recorded regarding Unknown Dead Body.,victim.2474@ksp-citizen.in,Mild,MR2474,Kalaburagi District General Hospital,Safe & Recovered,9876212474,Aadhaar-6474-3474
VIC02475,KSP/DIS026/2026/02475,Ananya Mehta,Female,20,9876112475,"Bidar Cyber Crime PS Sector 1, Bidar",Business Owner,Minor Contusion,Statement of Ananya Mehta recorded regarding Suicide Investigation.,victim.2475@ksp-citizen.in,Mild,MR2475,Bidar District General Hospital,Safe & Recovered,9876212475,Aadhaar-6475-3475
VIC02476,KSP/DIS027/2026/02476,Deepak Kulkarni,Male,21,9876112476,"Raichur Traffic PS Sector 2, Raichur",IT Software Engineer,Minor Contusion,Statement of Deepak Kulkarni recorded regarding Property Disputes.,victim.2476@ksp-citizen.in,Mild,MR2476,Raichur District General Hospital,Safe & Recovered,9876212476,Aadhaar-6476-3476
VIC02477,KSP/DIS028/2026/02477,Sanjay Hegde,Male,22,9876112477,"Koppal Town PS Sector 3, Koppal",Business Owner,Minor Contusion,Statement of Sanjay Hegde recorded regarding Public Disturbance.,victim.2477@ksp-citizen.in,Mild,MR2477,Koppal District General Hospital,Safe & Recovered,9876212477,Aadhaar-6477-3477
VIC02478,KSP/DIS029/2026/02478,Pooja Shetty,Female,23,9876112478,"Yadgir Central PS Sector 4, Yadgir",IT Software Engineer,Minor Contusion,Statement of Pooja Shetty recorded regarding Synthetic Drugs (MDMA).,victim.2478@ksp-citizen.in,Mild,MR2478,Yadgir District General Hospital,Safe & Recovered,9876212478,Aadhaar-6478-3478
VIC02479,KSP/DIS030/2026/02479,Santosh Bhat,Male,24,9876112479,"Ballari Cyber Crime PS Sector 5, Ballari",Business Owner,Fatal Injury,Statement of Santosh Bhat recorded regarding Murder.,victim.2479@ksp-citizen.in,Critical,MR2479,Ballari District General Hospital,Deceased,9876212479,Aadhaar-6479-3479
VIC02480,KSP/DIS031/2026/02480,Ramesh Deshmukh,Male,25,9876112480,"Vijayanagara (Hospete) Traffic PS Sector 1, Vijayanagara (Hospete)",IT Software Engineer,Fatal Injury,Statement of Ramesh Deshmukh recorded regarding Attempt to Murder.,victim.2480@ksp-citizen.in,Critical,MR2480,Vijayanagara (Hospete) District General Hospital,Deceased,9876212480,Aadhaar-6480-3480
VIC02481,KSP/DIS001/2026/02481,Sunita Joshi,Female,26,9876112481,"Whitefield Police Station Sector 2, Bengaluru Urban",Business Owner,Minor Contusion,Statement of Sunita Joshi recorded regarding Assault & Grievous Hurt.,victim.2481@ksp-citizen.in,Mild,MR2481,Bengaluru Urban District General Hospital,Safe & Recovered,9876212481,Aadhaar-6481-3481
VIC02482,KSP/DIS002/2026/02482,Vijay Naik,Male,27,9876112482,"Bengaluru Rural Central PS Sector 3, Bengaluru Rural",IT Software Engineer,Minor Contusion,Statement of Vijay Naik recorded regarding Kidnapping.,victim.2482@ksp-citizen.in,Mild,MR2482,Bengaluru Rural District General Hospital,Safe & Recovered,9876212482,Aadhaar-6482-3482
VIC02483,KSP/DIS003/2026/02483,Manjunath Iyengar,Male,28,9876112483,"Ramanagara Cyber Crime PS Sector 4, Ramanagara",Business Owner,Minor Contusion,Statement of Manjunath Iyengar recorded regarding Missing Person.,victim.2483@ksp-citizen.in,Mild,MR2483,Ramanagara District General Hospital,Safe & Recovered,9876212483,Aadhaar-6483-3483
VIC02484,KSP/DIS004/2026/02484,Meena Gowda,Female,29,9876112484,"Chikkaballapura Traffic PS Sector 5, Chikkaballapura",IT Software Engineer,Minor Contusion,Statement of Meena Gowda recorded regarding Theft.,victim.2484@ksp-citizen.in,Mild,MR2484,Chikkaballapura District General Hospital,Safe & Recovered,9876212484,Aadhaar-6484-3484
VIC02485,KSP/DIS005/2026/02485,Anil Patil,Male,30,9876112485,"Kolar Town PS Sector 1, Kolar",Business Owner,Minor Contusion,Statement of Anil Patil recorded regarding Vehicle Theft.,victim.2485@ksp-citizen.in,Mild,MR2485,Kolar District General Hospital,Safe & Recovered,9876212485,Aadhaar-6485-3485
VIC02486,KSP/DIS006/2026/02486,Sunil Kumar,Male,31,9876112486,"Tumakuru Central PS Sector 2, Tumakuru",IT Software Engineer,Minor Contusion,Statement of Sunil Kumar recorded regarding Burglary.,victim.2486@ksp-citizen.in,Mild,MR2486,Tumakuru District General Hospital,Safe & Recovered,9876212486,Aadhaar-6486-3486
VIC02487,KSP/DIS007/2026/02487,Bhavya Rao,Female,32,9876112487,"Shivamogga Cyber Crime PS Sector 3, Shivamogga",Business Owner,Minor Contusion,Statement of Bhavya Rao recorded regarding Robbery.,victim.2487@ksp-citizen.in,Mild,MR2487,Shivamogga District General Hospital,Safe & Recovered,9876212487,Aadhaar-6487-3487
VIC02488,KSP/DIS008/2026/02488,Ganesh Sharma,Male,33,9876112488,"Chitradurga Traffic PS Sector 4, Chitradurga",IT Software Engineer,Minor Contusion,Statement of Ganesh Sharma recorded regarding Chain Snatching.,victim.2488@ksp-citizen.in,Mild,MR2488,Chitradurga District General Hospital,Safe & Recovered,9876212488,Aadhaar-6488-3488
VIC02489,KSP/DIS009/2026/02489,Nitin Nair,Male,34,9876112489,"Davanagere Town PS Sector 5, Davanagere",Business Owner,Minor Contusion,Statement of Nitin Nair recorded regarding Cyber Crime.,victim.2489@ksp-citizen.in,Mild,MR2489,Davanagere District General Hospital,Safe & Recovered,9876212489,Aadhaar-6489-3489
VIC02490,KSP/DIS010/2026/02490,Ananya Verma,Female,35,9876112490,"Mysuru Central PS Sector 1, Mysuru",IT Software Engineer,Minor Contusion,Statement of Ananya Verma recorded regarding UPI Fraud.,victim.2490@ksp-citizen.in,Mild,MR2490,Mysuru District General Hospital,Safe & Recovered,9876212490,Aadhaar-6490-3490
VIC02491,KSP/DIS011/2026/02491,Vikas Reddy,Male,36,9876112491,"Mandya Cyber Crime PS Sector 2, Mandya",Business Owner,Minor Contusion,Statement of Vikas Reddy recorded regarding Online Banking Fraud.,victim.2491@ksp-citizen.in,Mild,MR2491,Mandya District General Hospital,Safe & Recovered,9876212491,Aadhaar-6491-3491
VIC02492,KSP/DIS012/2026/02492,Rahul Khan,Male,37,9876112492,"Hassan Traffic PS Sector 3, Hassan",IT Software Engineer,Minor Contusion,Statement of Rahul Khan recorded regarding Identity Theft.,victim.2492@ksp-citizen.in,Mild,MR2492,Hassan District General Hospital,Safe & Recovered,9876212492,Aadhaar-6492-3492
VIC02493,KSP/DIS013/2026/02493,Pooja Mehta,Female,38,9876112493,"Chamarajanagara Town PS Sector 4, Chamarajanagara",Business Owner,Minor Contusion,Statement of Pooja Mehta recorded regarding ATM Fraud.,victim.2493@ksp-citizen.in,Mild,MR2493,Chamarajanagara District General Hospital,Safe & Recovered,9876212493,Aadhaar-6493-3493
VIC02494,KSP/DIS014/2026/02494,Ajay Kulkarni,Male,39,9876112494,"Kodagu Central PS Sector 5, Kodagu",IT Software Engineer,Minor Contusion,Statement of Ajay Kulkarni recorded regarding Rape.,victim.2494@ksp-citizen.in,Mild,MR2494,Kodagu District General Hospital,Safe & Recovered,9876212494,Aadhaar-6494-3494
VIC02495,KSP/DIS015/2026/02495,Rohan Hegde,Male,40,9876112495,"Dakshina Kannada (Mangaluru) Cyber Crime PS Sector 1, Dakshina Kannada (Mangaluru)",Business Owner,Minor Contusion,Statement of Rohan Hegde recorded regarding Sexual Assault.,victim.2495@ksp-citizen.in,Mild,MR2495,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876212495,Aadhaar-6495-3495
VIC02496,KSP/DIS016/2026/02496,Sunita Shetty,Female,41,9876112496,"Udupi Traffic PS Sector 2, Udupi",IT Software Engineer,Minor Contusion,Statement of Sunita Shetty recorded regarding POCSO.,victim.2496@ksp-citizen.in,Mild,MR2496,Udupi District General Hospital,Safe & Recovered,9876212496,Aadhaar-6496-3496
VIC02497,KSP/DIS017/2026/02497,Sanjay Bhat,Male,42,9876112497,"Uttara Kannada (Karwar) Town PS Sector 3, Uttara Kannada (Karwar)",Business Owner,Minor Contusion,Statement of Sanjay Bhat recorded regarding Domestic Violence.,victim.2497@ksp-citizen.in,Mild,MR2497,Uttara Kannada (Karwar) District General Hospital,Safe & Recovered,9876212497,Aadhaar-6497-3497
VIC02498,KSP/DIS018/2026/02498,Mahesh Deshmukh,Male,43,9876112498,"Belagavi Central PS Sector 4, Belagavi",IT Software Engineer,Minor Contusion,Statement of Mahesh Deshmukh recorded regarding Illegal Weapons.,victim.2498@ksp-citizen.in,Mild,MR2498,Belagavi District General Hospital,Safe & Recovered,9876212498,Aadhaar-6498-3498
VIC02499,KSP/DIS019/2026/02499,Meena Joshi,Female,44,9876112499,"Dharwad Cyber Crime PS Sector 5, Dharwad",Business Owner,Minor Contusion,Statement of Meena Joshi recorded regarding Drug Trafficking.,victim.2499@ksp-citizen.in,Mild,MR2499,Dharwad District General Hospital,Safe & Recovered,9876212499,Aadhaar-6499-3499
VIC02500,KSP/DIS020/2026/02500,Ramesh Naik,Male,45,9876112500,"Hubballi City Traffic PS Sector 1, Hubballi City",IT Software Engineer,Minor Contusion,Statement of Ramesh Naik recorded regarding Human Trafficking.,victim.2500@ksp-citizen.in,Mild,MR2500,Hubballi City District General Hospital,Safe & Recovered,9876212500,Aadhaar-6500-3500
VIC02501,KSP/DIS021/2026/02501,Suresh Iyengar,Male,46,9876112501,"Gadag Town PS Sector 2, Gadag",Business Owner,Minor Contusion,Statement of Suresh Iyengar recorded regarding Gambling.,victim.2501@ksp-citizen.in,Mild,MR2501,Gadag District General Hospital,Safe & Recovered,9876212501,Aadhaar-6501-3501
VIC02502,KSP/DIS022/2026/02502,Bhavya Gowda,Female,47,9876112502,"Haveri Central PS Sector 3, Haveri",IT Software Engineer,Minor Contusion,Statement of Bhavya Gowda recorded regarding Wildlife Crime.,victim.2502@ksp-citizen.in,Mild,MR2502,Haveri District General Hospital,Safe & Recovered,9876212502,Aadhaar-6502-3502
VIC02503,KSP/DIS023/2026/02503,Manjunath Patil,Male,48,9876112503,"Vijayapura Cyber Crime PS Sector 4, Vijayapura",Business Owner,Minor Contusion,Statement of Manjunath Patil recorded regarding Forest Crime.,victim.2503@ksp-citizen.in,Mild,MR2503,Vijayapura District General Hospital,Safe & Recovered,9876212503,Aadhaar-6503-3503
VIC02504,KSP/DIS024/2026/02504,Karthik Kumar,Male,49,9876112504,"Bagalkote Traffic PS Sector 5, Bagalkote",IT Software Engineer,Minor Contusion,Statement of Karthik Kumar recorded regarding Terror Related Activity.,victim.2504@ksp-citizen.in,Mild,MR2504,Bagalkote District General Hospital,Safe & Recovered,9876212504,Aadhaar-6504-3504
VIC02505,KSP/DIS025/2026/02505,Ananya Rao,Female,50,9876112505,"Kalaburagi Town PS Sector 1, Kalaburagi",Business Owner,Minor Contusion,Statement of Ananya Rao recorded regarding Corruption.,victim.2505@ksp-citizen.in,Mild,MR2505,Kalaburagi District General Hospital,Safe & Recovered,9876212505,Aadhaar-6505-3505
VIC02506,KSP/DIS026/2026/02506,Sunil Sharma,Male,51,9876112506,"Bidar Central PS Sector 2, Bidar",IT Software Engineer,Minor Contusion,Statement of Sunil Sharma recorded regarding Economic Offence.,victim.2506@ksp-citizen.in,Mild,MR2506,Bidar District General Hospital,Safe & Recovered,9876212506,Aadhaar-6506-3506
VIC02507,KSP/DIS027/2026/02507,Praveen Nair,Male,52,9876112507,"Raichur Cyber Crime PS Sector 3, Raichur",Business Owner,Minor Contusion,Statement of Praveen Nair recorded regarding White Collar Crime.,victim.2507@ksp-citizen.in,Mild,MR2507,Raichur District General Hospital,Safe & Recovered,9876212507,Aadhaar-6507-3507
VIC02508,KSP/DIS028/2026/02508,Pooja Verma,Female,53,9876112508,"Koppal Traffic PS Sector 4, Koppal",IT Software Engineer,Minor Contusion,Statement of Pooja Verma recorded regarding Smuggling.,victim.2508@ksp-citizen.in,Mild,MR2508,Koppal District General Hospital,Safe & Recovered,9876212508,Aadhaar-6508-3508
VIC02509,KSP/DIS029/2026/02509,Nitin Reddy,Male,54,9876112509,"Yadgir Town PS Sector 5, Yadgir",Business Owner,Minor Contusion,Statement of Nitin Reddy recorded regarding Extortion.,victim.2509@ksp-citizen.in,Mild,MR2509,Yadgir District General Hospital,Safe & Recovered,9876212509,Aadhaar-6509-3509
VIC02510,KSP/DIS030/2026/02510,Niranjan Khan,Male,55,9876112510,"Ballari Central PS Sector 1, Ballari",IT Software Engineer,Minor Contusion,Statement of Niranjan Khan recorded regarding Blackmail.,victim.2510@ksp-citizen.in,Mild,MR2510,Ballari District General Hospital,Safe & Recovered,9876212510,Aadhaar-6510-3510
